,Brand,Year,Model,Car/Suv,UsedOrNew,Transmission,DriveType,FuelType,Kilometres,BodyType,Doors,Seats,Price,extra_word,engine_capacity,engine_power,fuel_consumption_rate,colour_exterior,colour_interior,location_province,location_state
8028,9,2023,23,4,0,0,1,1,800.0,4,4.0,5.0,34990.0,27,4.0,2.2,7.6,2,0,293,1
8029,5,2017,95,5,1,1,4,0,153203.0,5,4.0,5.0,44987.0,129,4.0,2.8,7.6,0,0,83,2
8030,11,2010,25,1,1,0,1,2,170000.0,1,5.0,5.0,7990.0,7,4.0,2.0,8.2,4,3,302,1
8031,9,2015,49,0,1,0,0,1,78840.0,0,4.0,5.0,24990.0,55,4.0,2.0,8.8,1,80,257,1
8032,3,2003,238,0,1,0,4,2,175420.0,0,4.0,5.0,8990.0,778,6.0,3.7,18.6,5,0,254,1
8033,16,2019,81,4,1,0,3,2,49602.0,4,4.0,5.0,50888.0,2372,4.0,2.2,7.6,1,0,258,1
8034,13,2022,39,6,1,0,1,2,12449.0,6,4.0,5.0,42705.0,1297,4.0,1.6,6.8,0,0,86,1
8035,20,2014,227,6,1,0,1,2,180713.0,6,4.0,5.0,16990.0,407,4.0,2.4,7.9,2,0,315,1
8036,9,2018,49,0,1,0,1,1,72674.0,0,4.0,7.0,33888.0,2373,4.0,1.4,6.6,2,7,96,1
8037,4,2022,4,0,2,0,1,2,22.0,0,4.0,5.0,49990.0,982,4.0,1.3,6.0,2,0,301,1
8038,20,2022,108,0,1,0,0,0,17071.0,0,4.0,7.0,59990.0,1350,4.0,2.2,6.1,5,0,74,1
8039,5,2012,41,0,1,0,4,2,150459.0,0,4.0,5.0,20906.0,777,6.0,3.5,11.0,5,0,309,2
8040,30,2021,140,6,1,0,1,1,19670.0,6,4.0,5.0,51500.0,241,4.0,2.0,6.8,3,0,264,1
8041,20,2009,29,4,1,0,1,2,105213.0,4,4.0,8.0,19990.0,2235,6.0,3.8,12.8,0,3,302,1
8042,26,2018,109,0,1,0,4,0,120425.0,0,4.0,7.0,41990.0,1279,4.0,3.0,8.1,5,4,80,1
8043,5,2020,112,0,1,0,4,0,25483.0,0,4.0,7.0,299900.0,1097,8.0,4.5,9.5,2,0,255,1
8044,8,2018,73,6,1,0,1,2,56313.0,6,4.0,5.0,22990.0,20,4.0,1.5,5.8,3,0,316,2
8045,2,2008,173,6,1,0,2,2,139696.0,6,4.0,5.0,11990.0,1212,4.0,2.0,8.0,4,13,306,1
8046,18,2019,139,5,1,0,4,0,78301.0,5,4.0,5.0,37999.0,17,4.0,2.8,8.6,0,0,263,1
8047,13,2009,24,0,1,1,1,2,116201.0,0,4.0,5.0,8990.0,1061,4.0,2.0,8.0,0,3,270,1
8048,20,2020,90,0,1,0,1,2,52604.0,0,4.0,5.0,31990.0,367,4.0,2.0,7.9,0,3,310,1
8049,2,2022,84,2,1,0,0,1,19800.0,2,2.0,4.0,91890.0,2374,6.0,3.0,8.0,2,7,96,1
8050,7,2013,178,0,1,1,1,2,218776.0,0,4.0,5.0,9995.0,399,4.0,2.0,8.1,2,3,317,2
8051,4,2022,4,0,1,0,1,2,1781.0,0,4.0,5.0,36500.0,1944,4.0,1.3,6.0,0,3,276,1
8052,5,2010,433,4,1,0,1,1,104500.0,4,4.0,5.0,25000.0,2375,4.0,2.2,7.6,1,0,86,1
8053,40,2023,581,5,2,0,3,0,20.0,5,4.0,5.0,52585.0,639,4.0,2.2,7.6,4,0,97,2
8054,16,2009,52,1,1,1,1,2,197235.0,1,5.0,5.0,7999.0,299,4.0,2.0,8.2,1,3,261,1
8055,26,2016,109,0,1,0,2,0,55193.0,0,4.0,7.0,29991.0,2376,4.0,3.0,8.4,0,3,99,2
8056,11,2023,107,0,1,0,1,1,1875.0,0,5.0,5.0,34990.0,2377,3.0,1.0,5.3,0,3,263,1
8057,5,2022,75,0,1,0,1,2,9408.0,0,5.0,5.0,46990.0,239,4.0,2.0,6.0,0,3,255,1
8058,40,2023,581,5,2,0,3,0,21.0,5,4.0,5.0,53585.0,639,4.0,2.2,7.6,5,0,318,2
8059,8,2020,38,0,1,0,1,2,35711.0,0,4.0,5.0,35888.0,359,4.0,1.5,7.3,1,0,258,1
8060,5,2020,19,6,1,0,1,3,60511.0,6,4.0,5.0,41990.0,674,4.0,2.5,4.2,4,3,310,1
8061,9,2023,49,4,2,0,3,1,20.0,4,4.0,5.0,85880.0,582,4.0,2.2,7.6,4,0,293,1
8062,16,2014,81,0,1,0,1,2,305548.0,0,4.0,7.0,13990.0,861,6.0,3.7,11.0,1,3,302,1
8063,12,2005,64,6,1,1,0,1,152252.0,6,4.0,5.0,38000.0,1708,4.0,2.0,13.0,4,38,86,1
8064,3,2019,34,1,1,0,0,2,84453.0,1,5.0,5.0,45990.0,559,4.0,2.0,6.6,1,10,80,1
8065,5,2008,112,0,1,1,4,0,336843.0,0,4.0,8.0,14999.0,1752,4.0,3.0,9.2,0,3,309,2
8066,13,2013,165,6,1,0,1,2,154552.0,6,4.0,5.0,14990.0,337,4.0,1.8,7.1,3,3,110,2
8067,12,2022,177,6,0,1,0,1,4003.0,6,4.0,5.0,50750.0,659,4.0,2.4,9.9,0,0,295,1
8068,16,2012,52,6,1,0,1,2,196989.0,6,4.0,5.0,11900.0,59,4.0,2.0,8.2,2,3,268,1
8069,5,2014,19,6,1,0,1,2,213913.0,6,4.0,5.0,15999.0,166,4.0,2.5,7.8,10,3,319,1
8070,13,2013,39,1,1,0,1,2,68096.0,1,5.0,5.0,16980.0,23,4.0,1.8,6.9,5,195,270,1
8071,45,2013,301,5,1,1,4,0,127840.0,5,2.0,2.0,11990.0,2378,4.0,2.0,8.3,0,3,302,1
8072,13,2022,39,1,1,0,1,2,4476.0,1,5.0,5.0,31990.0,23,4.0,2.0,7.4,0,0,80,1
8073,23,2018,93,1,1,1,1,2,85356.0,1,5.0,5.0,18990.0,311,4.0,1.2,4.6,5,0,277,2
8074,11,2007,82,5,1,1,4,0,339438.0,5,4.0,4.0,11990.0,1721,4.0,3.0,9.3,0,3,302,1
8075,19,2022,468,6,0,0,0,6,2087.0,6,4.0,5.0,288888.0,1575,4.0,0.0,0.0,2,266,83,2
8076,3,2013,259,6,1,0,0,1,80248.0,6,4.0,5.0,42990.0,965,4.0,2.0,7.0,5,0,316,2
8077,5,2019,75,0,1,0,0,3,92443.0,0,5.0,5.0,41888.0,875,4.0,2.5,4.8,0,0,281,1
8078,9,2008,11,1,1,0,1,0,87942.0,1,5.0,5.0,13999.0,2379,4.0,2.0,6.1,1,3,304,1
8079,3,2019,241,6,1,0,2,1,27281.0,6,4.0,5.0,152800.0,124,8.0,4.0,10.4,5,268,257,1
8080,20,2019,90,0,1,0,1,2,47897.0,0,4.0,5.0,31880.0,885,4.0,2.0,7.9,5,0,320,1
8081,12,2015,71,0,1,0,0,0,184004.0,0,4.0,5.0,19990.0,1913,4.0,2.0,6.4,5,0,254,1
8082,16,2013,40,6,1,0,1,0,224229.0,6,4.0,5.0,12999.0,8,4.0,2.2,5.4,1,3,309,2
8083,8,2019,38,0,1,0,0,2,65013.0,0,4.0,5.0,34990.0,501,4.0,1.5,7.4,1,3,110,2
8084,9,2018,16,5,1,0,4,0,40664.0,5,4.0,5.0,47990.0,1119,6.0,3.0,7.8,5,0,83,2
8085,12,2014,54,0,1,1,0,2,270000.0,0,4.0,5.0,10999.0,64,4.0,2.0,7.3,0,11,310,1
8086,5,2010,10,3,1,0,2,0,85702.0,3,4.0,5.0,25000.0,2380,4.0,2.2,7.6,0,3,321,1
8087,23,2022,449,0,1,0,0,2,8205.0,0,2.0,4.0,44450.0,189,4.0,1.5,6.9,2,12,86,1
8088,11,2013,82,5,1,0,2,0,198380.0,5,4.0,5.0,22990.0,383,4.0,2.2,8.9,0,3,302,1
8089,12,2011,64,6,1,1,0,1,181035.0,6,4.0,5.0,19990.0,237,4.0,2.5,10.7,1,3,103,2
8090,10,2015,32,5,1,1,2,0,224000.0,5,2.0,2.0,14999.0,134,4.0,2.5,8.0,0,3,302,1
8091,7,2010,372,1,1,0,1,2,167858.0,1,5.0,5.0,9000.0,2381,4.0,1.4,6.8,4,2,103,2
8092,10,2019,32,5,1,0,4,0,70528.0,5,4.0,5.0,39990.0,38,4.0,2.4,7.6,4,0,258,1
8093,3,2022,300,0,1,0,0,1,8422.0,0,4.0,5.0,104800.0,1520,4.0,2.0,8.2,0,7,257,1
8094,13,2013,135,3,1,0,2,0,153241.0,3,4.0,3.0,19999.0,1256,4.0,2.5,8.8,0,3,309,2
8095,5,2011,5,4,1,0,3,2,101458.0,4,4.0,5.0,19990.0,345,4.0,2.2,7.6,0,4,248,1
8096,20,2017,47,1,1,0,1,2,95895.0,1,5.0,5.0,16995.0,124,4.0,1.4,6.2,0,3,322,1
8097,3,2016,582,0,1,0,0,1,86089.0,0,4.0,7.0,86990.0,272,8.0,4.7,11.3,0,0,264,1
8098,10,2015,50,0,1,0,1,2,84430.0,0,4.0,5.0,20998.0,258,4.0,2.0,7.4,2,6,74,1
8099,8,2018,38,0,1,0,0,2,31688.0,0,4.0,5.0,39990.0,501,4.0,1.5,7.4,0,3,310,1
8100,5,2020,112,0,1,0,4,0,43725.0,0,4.0,7.0,93500.0,498,4.0,2.8,7.9,2,3,255,1
8101,5,2013,28,1,1,0,1,2,282000.0,1,5.0,5.0,9999.0,62,4.0,1.3,6.3,4,12,323,1
8102,10,2023,126,0,2,0,4,0,10.0,0,4.0,5.0,54990.0,2382,4.0,2.4,8.0,5,3,260,1
8103,10,2018,13,0,1,0,1,2,76001.0,0,4.0,7.0,29990.0,1104,4.0,2.4,6.8,0,0,310,1
8104,2,2016,66,1,1,0,2,1,143000.0,1,5.0,5.0,20987.0,1171,3.0,1.5,5.2,1,0,83,2
8105,12,2012,54,0,1,0,0,2,245712.0,0,4.0,5.0,13999.0,137,4.0,2.0,7.1,0,4,324,1
8106,4,2022,4,0,2,0,1,2,5.0,0,4.0,5.0,40990.0,1944,4.0,1.3,6.0,1,3,83,2
8107,18,2006,138,1,1,0,1,2,144097.0,1,5.0,5.0,7990.0,586,4.0,1.8,8.2,1,3,261,1
8108,5,2012,5,4,1,0,3,2,136927.0,4,4.0,5.0,22990.0,345,4.0,2.2,7.6,0,7,248,1
8109,16,2014,52,1,1,0,1,2,41549.0,1,5.0,5.0,22748.0,69,4.0,2.0,5.8,3,0,325,1
8110,41,2020,243,5,1,0,4,2,52606.0,5,4.0,5.0,104990.0,2383,8.0,5.7,12.2,2,10,274,2
8111,9,2015,11,4,1,0,1,1,99472.0,4,4.0,5.0,19950.0,858,4.0,1.4,5.3,0,3,301,1
8112,16,2021,35,0,1,0,0,2,50202.0,0,4.0,5.0,47990.0,2038,4.0,2.5,8.2,2,0,80,1
8113,13,2014,39,1,1,0,1,2,209305.0,1,5.0,5.0,14990.0,202,4.0,1.8,7.1,4,0,261,1
8114,18,2005,420,5,1,0,2,2,231709.0,5,4.0,5.0,11990.0,124,6.0,3.6,0.0,4,3,103,2
8115,11,2021,257,0,1,0,4,0,63761.0,0,4.0,7.0,65850.0,1500,4.0,2.0,7.0,3,10,274,2
8116,18,2014,139,5,1,0,4,0,158045.0,5,4.0,5.0,32987.0,574,4.0,2.8,9.1,5,9,263,1
8117,7,2018,26,0,1,0,1,2,94160.0,0,4.0,5.0,24490.0,86,4.0,2.5,7.9,11,3,326,2
8118,0,2021,503,5,1,0,4,0,28786.0,5,4.0,5.0,36656.0,2384,4.0,2.2,8.6,0,3,279,1
8119,5,2018,75,0,1,0,1,2,96687.0,0,4.0,5.0,34888.0,881,4.0,2.0,7.4,4,0,258,1
8120,19,2015,87,0,1,0,1,1,107519.0,0,4.0,5.0,20995.0,575,4.0,1.4,5.9,1,3,317,2
8121,13,2014,98,2,1,0,3,2,126185.0,2,4.0,5.0,16990.0,2385,4.0,2.2,7.6,1,3,103,2
8122,20,2006,583,3,1,1,2,0,378604.0,3,2.0,3.0,7999.0,2386,4.0,2.7,9.3,0,9,299,1
8123,27,2004,584,8,1,0,2,1,44329.0,8,2.0,4.0,51990.0,2387,8.0,4.3,12.0,4,13,264,1
8124,10,2015,13,0,1,0,1,2,232780.0,0,4.0,5.0,14999.0,248,4.0,2.0,6.6,5,3,150,2
8125,11,2012,36,6,1,0,2,2,259765.0,6,4.0,5.0,12999.0,748,6.0,4.0,9.9,5,3,309,2
8126,13,2020,167,0,1,0,1,2,54492.0,0,4.0,5.0,25490.0,28,4.0,2.0,7.2,0,12,274,2
8127,11,2015,303,0,1,0,1,1,93000.0,0,4.0,5.0,14900.0,122,4.0,1.5,6.5,1,3,254,1
8128,7,2015,26,0,1,0,1,2,241131.0,0,4.0,5.0,17746.0,164,4.0,2.5,7.9,2,3,261,1
8129,8,2009,275,4,1,0,1,2,215000.0,4,4.0,7.0,12999.0,291,4.0,2.4,8.9,5,3,93,2
8130,16,2021,81,0,1,0,0,2,61289.0,0,4.0,7.0,57888.0,2243,4.0,2.5,8.8,3,10,262,1
8131,10,2019,13,0,1,0,1,2,62817.0,0,4.0,7.0,34260.0,1104,4.0,2.4,7.2,0,0,327,1
8132,11,2010,82,5,1,0,4,0,322249.0,5,4.0,5.0,14990.0,1721,4.0,3.0,9.3,11,3,110,2
8133,5,2013,19,6,1,0,1,2,146942.0,6,4.0,5.0,18987.0,166,4.0,2.5,7.8,4,6,263,1
8134,4,2023,193,0,2,0,1,2,10.0,0,4.0,5.0,47880.0,1118,4.0,2.5,8.1,3,69,74,1
8135,2,2015,215,2,1,0,2,1,110092.0,2,2.0,4.0,27999.0,452,4.0,2.0,6.1,3,0,328,2
8136,14,2023,29,0,2,0,4,4,16.0,0,4.0,5.0,80990.0,1272,6.0,3.6,9.9,11,3,263,1
8137,7,2009,63,7,1,0,0,4,81000.0,7,4.0,5.0,21000.0,2388,6.0,3.5,7.6,1,3,103,2
8138,12,2012,64,1,1,0,0,2,65600.0,1,5.0,5.0,19990.0,211,4.0,2.0,6.8,5,3,302,1
8139,20,2008,29,4,1,0,1,2,190450.0,4,4.0,8.0,10490.0,2389,6.0,3.8,12.8,4,3,103,2
8140,7,2009,26,0,1,0,4,2,242589.0,0,4.0,5.0,8990.0,147,4.0,2.5,9.3,5,3,267,1
8141,3,2016,377,0,1,0,1,1,49878.0,0,4.0,5.0,31990.0,2390,4.0,1.6,5.7,3,0,264,1
8142,2,2012,14,8,1,0,2,0,137000.0,8,2.0,4.0,18990.0,2391,4.0,2.0,5.5,0,0,311,2
8143,14,2012,30,0,1,0,2,1,118000.0,0,4.0,5.0,11900.0,695,4.0,2.0,8.3,11,3,329,2
8144,24,2013,77,0,1,0,1,1,58622.0,0,4.0,7.0,15886.0,1564,6.0,3.6,10.4,5,12,330,2
8145,7,2018,170,4,1,0,1,2,58701.0,4,4.0,5.0,40890.0,2392,4.0,2.2,7.6,0,0,96,1
8146,12,2013,64,1,1,1,3,2,164359.0,1,4.0,5.0,25990.0,2393,4.0,2.2,7.6,2,3,302,1
8147,13,2019,39,1,1,0,1,2,73056.0,1,4.0,5.0,21750.0,23,4.0,2.0,7.4,5,0,74,1
8148,13,2010,135,3,1,1,2,1,230576.0,3,4.0,3.0,13990.0,2394,4.0,2.4,10.1,0,3,103,2
8149,7,2008,63,4,1,0,3,4,127000.0,4,4.0,5.0,18000.0,2395,4.0,2.2,7.6,1,3,103,2
8150,23,2009,93,1,1,0,1,2,227452.0,1,5.0,5.0,8999.0,2396,4.0,1.5,6.7,5,0,303,1
8151,18,2018,139,5,1,0,4,0,67671.0,5,4.0,5.0,38990.0,17,4.0,2.8,9.0,0,0,80,1
8152,5,2016,27,1,1,0,1,2,121665.0,1,5.0,5.0,18995.0,155,4.0,1.8,6.1,8,3,317,2
8153,23,2017,155,0,1,0,1,2,49473.0,0,4.0,5.0,25490.0,547,4.0,1.4,5.9,1,6,74,1
8154,9,2015,123,1,1,1,1,1,48000.0,1,5.0,5.0,14950.0,789,4.0,1.2,4.8,0,3,331,1
8155,7,2002,129,0,1,0,4,0,302328.0,0,4.0,7.0,17999.0,147,4.0,3.0,0.0,9,3,309,2
8156,19,2007,266,6,1,0,0,0,212599.0,6,4.0,5.0,11999.0,183,6.0,3.0,8.5,9,3,304,1
8157,5,2022,75,0,1,0,1,2,11277.0,0,5.0,5.0,56990.0,663,4.0,2.0,6.0,4,0,80,1
8158,7,2008,94,5,1,1,4,0,198000.0,5,4.0,5.0,15990.0,255,4.0,2.5,9.8,2,3,302,1
8159,5,2009,208,3,1,1,2,2,245000.0,3,4.0,3.0,13950.0,11,4.0,2.7,11.6,5,4,307,2
8160,16,2017,40,6,1,0,1,2,65340.0,6,4.0,5.0,26590.0,16,4.0,2.5,6.6,5,6,96,1
8161,20,2018,102,6,1,0,1,2,37797.0,6,4.0,5.0,23950.0,124,4.0,2.0,7.1,5,3,302,1
8162,57,2014,585,6,1,0,2,0,101103.0,6,4.0,5.0,21990.0,2397,4.0,2.1,5.2,2,1,316,2
8163,13,2015,42,0,1,0,0,2,199675.0,0,4.0,7.0,18888.0,1717,4.0,2.4,9.0,0,3,302,1
8164,12,2018,71,0,1,0,0,2,168805.0,0,4.0,5.0,22950.0,1716,4.0,2.5,8.1,2,0,254,1
8165,18,2014,74,1,1,0,1,2,165449.0,1,5.0,5.0,9990.0,227,4.0,1.6,7.9,0,7,178,2
8166,5,2021,27,1,1,0,1,3,67182.0,1,5.0,5.0,33950.0,380,4.0,1.8,4.2,0,3,302,1
8167,5,2007,112,0,1,0,4,0,347137.0,0,4.0,8.0,22490.0,438,4.0,3.0,9.3,5,3,277,2
8168,16,2018,40,6,1,0,1,2,147971.0,6,4.0,5.0,25950.0,16,4.0,2.5,6.6,0,3,302,1
8169,20,2006,102,1,1,0,1,2,69563.0,1,5.0,5.0,7999.0,2398,4.0,2.0,8.9,5,4,97,2
8170,5,2011,41,0,1,0,1,2,158085.0,0,4.0,5.0,19490.0,2399,6.0,3.5,11.0,2,3,80,1
8171,23,2008,29,0,1,1,4,2,121020.0,0,4.0,5.0,14995.0,1372,4.0,2.0,9.2,5,3,99,2
8172,27,2010,408,6,1,0,2,1,73875.0,6,4.0,5.0,24990.0,1615,6.0,2.5,9.1,3,0,332,1
8173,13,2015,180,0,1,0,1,2,151414.0,0,4.0,5.0,16990.0,352,4.0,2.0,8.4,2,3,333,2
8174,16,2007,59,5,1,0,4,0,237415.0,5,4.0,5.0,15990.0,2400,4.0,3.0,10.4,3,3,302,1
8175,11,2019,82,5,1,0,4,0,67813.0,5,4.0,5.0,56990.0,828,4.0,2.0,7.4,8,3,80,1
8176,19,2011,117,4,1,0,1,0,186851.0,4,4.0,5.0,13995.0,2401,4.0,2.0,6.0,2,3,317,2
8177,11,2010,25,1,1,1,1,1,164674.0,1,5.0,5.0,17990.0,733,5.0,2.5,9.3,0,4,261,1
8178,10,2009,32,5,1,1,4,0,257027.0,5,4.0,5.0,21990.0,432,4.0,2.5,9.1,5,3,302,1
8179,44,2012,556,6,1,0,2,1,119191.0,6,4.0,5.0,26999.0,2402,8.0,6.1,14.0,1,3,334,1
8180,5,2010,41,0,1,0,1,2,84646.0,0,4.0,7.0,21850.0,752,6.0,3.5,11.6,1,0,309,2
8181,11,2010,36,5,1,0,2,7,274918.0,5,2.0,2.0,8999.0,2403,6.0,4.0,16.2,0,3,150,2
8182,15,2018,294,0,1,0,0,0,86055.0,0,4.0,7.0,55000.0,2404,4.0,2.0,5.9,0,0,83,2
8183,20,2018,90,0,1,0,0,2,37300.0,0,4.0,5.0,29990.0,123,4.0,2.4,8.5,0,7,335,2
8184,6,2018,6,0,1,0,0,0,79452.0,0,5.0,5.0,46555.0,2405,4.0,2.0,5.8,1,3,263,1
8185,11,2007,21,0,1,0,0,2,181244.0,0,4.0,5.0,8990.0,660,6.0,4.0,12.2,11,3,306,1
8186,18,2014,57,6,1,0,2,7,276925.0,6,4.0,5.0,12799.0,958,6.0,3.6,11.5,0,3,304,1
8187,14,2012,80,0,1,0,2,1,109512.0,0,4.0,5.0,14990.0,695,4.0,2.0,8.2,2,3,302,1
8188,12,2013,54,0,1,0,0,2,138887.0,0,4.0,5.0,22990.0,137,4.0,2.0,7.1,0,0,88,0
8189,16,2006,59,5,1,1,2,0,314025.0,5,2.0,3.0,8999.0,1923,4.0,2.5,8.3,5,9,299,1
8190,10,2012,50,0,1,1,1,2,197269.0,0,4.0,5.0,11990.0,56,4.0,2.0,7.7,0,3,333,2
8191,13,2015,39,1,1,1,1,2,63710.0,1,5.0,5.0,16890.0,729,4.0,1.8,6.8,0,3,326,2
8192,18,2011,57,6,1,0,2,2,209985.0,6,4.0,5.0,12990.0,184,6.0,3.6,10.1,1,0,327,1
8193,5,2018,41,0,1,0,0,2,73836.0,0,4.0,7.0,43950.0,246,6.0,3.5,9.5,2,3,302,1
8194,13,2014,58,1,1,1,1,2,60927.0,1,3.0,5.0,10990.0,23,4.0,1.4,5.3,0,3,333,2
8195,18,2012,83,0,1,0,1,2,170711.0,0,4.0,5.0,12990.0,1030,4.0,2.4,8.8,5,3,261,1
8196,5,2013,95,5,1,1,4,0,267299.0,5,2.0,3.0,29999.0,126,4.0,3.0,8.2,0,3,336,1
8197,7,2019,26,0,1,0,4,2,83405.0,0,4.0,5.0,29990.0,1053,4.0,2.5,8.3,5,0,253,2
8198,13,2005,24,0,1,0,0,2,191317.0,0,4.0,5.0,8990.0,337,6.0,2.7,11.0,0,3,301,1
8199,40,2023,267,5,2,0,3,0,20.0,5,4.0,5.0,51490.0,639,4.0,2.2,7.6,0,0,317,2
8200,7,2013,178,0,1,1,1,2,79319.0,0,4.0,5.0,12980.0,399,4.0,2.0,8.1,4,4,337,2
8201,16,2011,61,0,1,0,1,2,122117.0,0,4.0,5.0,14990.0,861,4.0,2.5,9.4,1,0,327,1
8202,20,2021,90,0,1,0,0,2,27080.0,0,4.0,5.0,44928.0,123,4.0,2.4,8.5,2,0,323,1
8203,10,2023,13,0,2,0,0,2,5.0,0,4.0,7.0,60990.0,755,4.0,2.5,8.1,0,3,260,1
8204,12,2011,64,1,1,0,0,1,192041.0,1,5.0,5.0,14990.0,2406,4.0,2.0,8.8,2,3,302,1
8205,16,2016,72,0,1,0,1,2,33734.0,0,4.0,5.0,26999.0,138,4.0,2.0,6.1,0,0,338,2
8206,9,2011,49,0,1,0,0,1,99882.0,0,4.0,5.0,14980.0,55,4.0,2.0,8.8,0,3,273,2
8207,4,2016,258,3,1,0,1,2,128175.0,3,3.0,2.0,19999.0,1165,4.0,1.6,8.2,0,3,304,1
8208,40,2023,267,5,2,0,4,0,10.0,5,4.0,5.0,44085.0,1229,4.0,2.0,9.4,5,3,97,2
8209,20,2020,102,6,1,0,1,2,52924.0,6,4.0,5.0,28999.0,735,4.0,1.6,6.8,2,0,328,2
8210,12,2009,64,1,1,1,0,1,256066.0,1,5.0,5.0,13999.0,237,4.0,2.5,10.7,1,3,309,2
8211,16,2012,35,0,1,0,0,2,215359.0,0,4.0,5.0,15999.0,668,4.0,2.0,6.9,4,0,261,1
8212,3,2017,222,6,1,0,0,1,82889.0,6,4.0,5.0,42980.0,467,4.0,2.0,6.9,2,0,313,1
8213,5,2020,27,1,1,0,1,3,9648.0,1,5.0,5.0,35888.0,380,4.0,1.8,4.2,5,0,258,1
8214,5,2003,112,0,1,0,4,0,312270.0,0,4.0,8.0,14990.0,1752,4.0,3.0,12.6,14,3,103,2
8215,18,2014,74,6,1,0,1,2,179308.0,6,4.0,5.0,8999.0,883,4.0,1.6,7.9,2,0,303,1
8216,7,2008,402,4,1,0,1,2,60125.0,4,4.0,5.0,18888.0,2407,4.0,2.2,7.6,3,3,99,2
8217,5,2008,112,0,1,0,4,0,387351.0,0,4.0,8.0,17999.0,796,4.0,3.0,9.3,1,3,150,2
8218,11,2013,25,1,1,1,1,2,122003.0,1,5.0,5.0,12950.0,16,4.0,2.0,7.2,3,3,301,1
8219,18,2014,267,5,1,0,2,2,169730.0,5,2.0,2.0,35990.0,1729,8.0,6.0,11.5,1,0,253,2
8220,21,2014,586,1,1,0,0,1,87861.0,1,3.0,4.0,31990.0,2408,4.0,1.6,8.3,4,1,316,2
8221,2,2009,169,0,1,0,4,0,326592.0,0,4.0,5.0,12788.0,2409,6.0,3.0,8.7,9,3,304,1
8222,17,2021,37,1,1,0,1,1,14901.0,1,3.0,4.0,37990.0,43,4.0,1.4,5.8,2,0,80,1
8223,16,2006,502,0,1,0,4,2,254957.0,0,4.0,5.0,8999.0,929,6.0,3.0,10.9,2,3,304,1
8224,16,2006,52,1,1,0,1,2,116431.0,1,5.0,5.0,12990.0,475,4.0,2.3,9.3,5,0,337,2
8225,11,2012,21,0,1,0,0,0,155102.0,0,4.0,7.0,12990.0,513,6.0,2.7,8.8,2,3,103,2
8226,8,2015,118,6,1,0,1,2,79713.0,6,4.0,5.0,24897.0,2314,6.0,3.5,9.2,3,0,323,1
8227,23,2011,480,1,1,0,1,1,106000.0,1,5.0,4.0,9999.0,134,3.0,1.0,5.5,1,3,339,1
8228,9,2020,253,0,1,0,0,1,31174.0,0,4.0,5.0,43888.0,1180,4.0,2.0,7.2,4,0,258,1
8229,5,2017,75,0,1,0,1,2,53541.0,0,4.0,5.0,35999.0,881,4.0,2.0,7.4,5,4,85,1
8230,13,2022,39,1,1,0,1,2,11679.0,1,5.0,5.0,27990.0,23,4.0,2.0,7.4,0,0,316,2
8231,10,2020,13,0,1,0,1,2,96427.0,0,4.0,7.0,28990.0,1104,4.0,2.4,7.2,0,3,326,2
8232,18,2016,83,0,1,0,0,2,147708.0,0,4.0,7.0,14499.0,364,6.0,3.0,10.1,1,0,303,1
8233,11,2009,36,6,1,0,2,2,203825.0,6,4.0,5.0,13999.0,42,6.0,4.0,10.1,1,3,261,1
8234,7,2006,129,4,1,0,3,0,257031.0,4,4.0,5.0,18999.0,25,4.0,2.2,7.6,5,3,309,2
8235,20,2018,90,0,1,0,1,2,71899.0,0,4.0,5.0,24950.0,2410,4.0,2.0,7.9,0,0,340,1
8236,11,2015,21,0,1,0,0,0,198246.0,0,4.0,5.0,17990.0,660,6.0,2.7,8.8,5,0,74,1
8237,8,2013,275,4,1,0,1,2,136350.0,4,4.0,7.0,17990.0,291,4.0,2.4,8.9,5,0,305,1
8238,10,2017,13,0,1,0,1,2,159935.0,0,4.0,7.0,21990.0,618,4.0,2.4,6.8,0,12,94,1
8239,12,2018,71,0,1,0,0,0,114124.0,0,4.0,5.0,26850.0,990,4.0,2.0,6.3,0,0,258,1
8240,13,2011,254,4,1,0,3,2,172418.0,4,4.0,5.0,11990.0,2411,4.0,2.2,7.6,0,3,103,2
8241,13,2012,98,1,1,0,1,2,69040.0,1,3.0,4.0,17990.0,949,4.0,1.6,6.4,3,3,333,2
8242,11,2012,21,0,1,0,2,0,198682.0,0,4.0,5.0,14995.0,171,6.0,2.7,8.2,9,3,99,2
8243,3,2020,428,0,1,0,0,1,53000.0,0,4.0,5.0,154800.0,1464,8.0,4.0,12.2,2,69,74,1
8244,13,2012,58,1,1,0,1,2,134333.0,1,5.0,5.0,10990.0,23,4.0,1.4,6.4,3,0,333,2
8245,8,2015,116,0,1,0,1,2,53000.0,0,4.0,5.0,21990.0,606,4.0,1.8,6.9,3,3,329,2
8246,13,2019,247,6,1,0,1,2,47488.0,6,4.0,5.0,27950.0,23,4.0,2.4,8.3,5,3,302,1
8247,5,2019,134,4,1,0,1,2,56635.0,4,4.0,8.0,38880.0,231,4.0,2.4,8.9,0,0,320,1
8248,12,2019,54,0,1,0,0,2,148225.0,0,4.0,5.0,27990.0,921,4.0,2.0,7.0,2,0,74,1
8249,5,2021,19,6,1,0,1,3,40194.0,6,4.0,5.0,54990.0,779,4.0,2.5,4.7,4,0,341,1
